growth_rate,Conductance,Time_s,Temperature ( in C ),Catalyst Layer Thickness ( in nm ),Run_ID,Status_of_Exp,,,,,
4.369,0.000569497,738,625,2,3,Success,,,,,
3.634,0.000568475,740,625,2,3,Success,,,,,
3.882,0.000568098,742,625,2,3,Success,,,,,
5.385,0.000568589,744,625,2,3,Success,,,,,
4.957,0.000566992,746,625,2,3,Success,,,,,
3.749,0.00056572,748,625,2,3,Success,,,,,
4.4,0.000565002,750,625,2,3,Success,,,,,
4.816,0.000565239,752,625,2,3,Success,,,,,
4.698,0.000564525,754,625,2,3,Success,,,,,
4.138,0.000564168,756,625,2,3,Success,,,,,
3.386,0.000563205,758,625,2,3,Success,,,,,
4.225,0.000563434,760,625,2,3,Success,,,,,
4.766,0.000562824,762,625,2,3,Success,,,,,
4.782,0.000561361,764,625,2,3,Success,,,,,
4.224,0.000560224,766,625,2,3,Success,,,,,
3.5,0.000559633,768,625,2,3,Success,,,,,
3.977,0.000560746,770,625,2,3,Success,,,,,
4.702,0.000559399,772,625,2,3,Success,,,,,
4.852,0.000559496,774,625,2,3,Success,,,,,
4.469,0.000557999,776,625,2,3,Success,,,,,
4.392,0.00055791,778,625,2,3,Success,,,,,
5.374,0.000557478,780,625,2,3,Success,,,,,
4.666,0.000556445,782,625,2,3,Success,,,,,
4.033,0.00055534,784,625,2,3,Success,,,,,
3.511,0.000553408,786,625,2,3,Success,,,,,
4.21,0.000553235,788,625,2,3,Success,,,,,
4.727,0.000552081,790,625,2,3,Success,,,,,
4.745,0.000551835,792,625,2,3,Success,,,,,
4.409,0.000551894,794,625,2,3,Success,,,,,
3.689,0.00055029,796,625,2,3,Success,,,,,
3.826,0.000550806,798,625,2,3,Success,,,,,
4.496,0.000549755,800,625,2,3,Success,,,,,
4.814,0.00055041,802,625,2,3,Success,,,,,
4.639,0.000550346,804,625,2,3,Success,,,,,
4.022,0.000550359,806,625,2,3,Success,,,,,
3.524,0.000549485,808,625,2,3,Success,,,,,
5.172,0.000548498,810,625,2,3,Success,,,,,
5.34,0.000546767,812,625,2,3,Success,,,,,
3.733,0.000547876,814,625,2,3,Success,,,,,
3.683,0.000547995,816,625,2,3,Success,,,,,
4.527,0.000546896,818,625,2,3,Success,,,,,
4.792,0.00054632,820,625,2,3,Success,,,,,
4.679,0.000546357,822,625,2,3,Success,,,,,
4.172,0.000543812,824,625,2,3,Success,,,,,
3.623,0.00054289,826,625,2,3,Success,,,,,
4.179,0.000543055,828,625,2,3,Success,,,,,
4.67,0.000543061,830,625,2,3,Success,,,,,
4.78,0.000542818,832,625,2,3,Success,,,,,
4.461,0.000543775,834,625,2,3,Success,,,,,
3.815,0.000542509,836,625,2,3,Success,,,,,
3.676,0.000541121,838,625,2,3,Success,,,,,
4.397,0.000541431,840,625,2,3,Success,,,,,
5.449,0.00054094,842,625,2,3,Success,,,,,
4.725,0.000541169,844,625,2,3,Success,,,,,
3.88,0.000538676,846,625,2,3,Success,,,,,
4.567,0.000537923,848,625,2,3,Success,,,,,
4.832,0.000538747,850,625,2,3,Success,,,,,
4.643,0.000537098,852,625,2,3,Success,,,,,
4.021,0.000536671,854,625,2,3,Success,,,,,
3.473,0.000537003,856,625,2,3,Success,,,,,
4.147,0.000535037,858,625,2,3,Success,,,,,
4.753,0.000534565,860,625,2,3,Success,,,,,
4.826,0.000534099,862,625,2,3,Success,,,,,
4.482,0.000533507,864,625,2,3,Success,,,,,
3.95,0.000533675,866,625,2,3,Success,,,,,
3.665,0.000533163,868,625,2,3,Success,,,,,
4.442,0.000531981,870,625,2,3,Success,,,,,
4.803,0.000531738,872,625,2,3,Success,,,,,
4.754,0.000529941,874,625,2,3,Success,,,,,
4.797,0.000530214,876,625,2,3,Success,,,,,
4.96,0.000529528,878,625,2,3,Success,,,,,
4.806,0.000527484,880,625,2,3,Success,,,,,
4.719,0.000527077,882,625,2,3,Success,,,,,
4.259,0.000526445,884,625,2,3,Success,,,,,
3.748,0.000526253,886,625,2,3,Success,,,,,
4.052,0.000525812,888,625,2,3,Success,,,,,
4.629,0.00052791,890,625,2,3,Success,,,,,
4.778,0.000528288,892,625,2,3,Success,,,,,
4.599,0.000526991,894,625,2,3,Success,,,,,
4.158,0.000526456,896,625,2,3,Success,,,,,
3.791,0.000524668,898,625,2,3,Success,,,,,
4.192,0.000523563,900,625,2,3,Success,,,,,
4.697,0.000523176,902,625,2,3,Success,,,,,
4.836,0.000522216,904,625,2,3,Success,,,,,
4.557,0.000521167,906,625,2,3,Success,,,,,
4.625,0.000521657,908,625,2,3,Success,,,,,
5.223,0.000520699,910,625,2,3,Success,,,,,
4.811,0.000520519,912,625,2,3,Success,,,,,
4.486,0.000520493,914,625,2,3,Success,,,,,
3.877,0.000519703,916,625,2,3,Success,,,,,
3.783,0.00051951,918,625,2,3,Success,,,,,
4.346,0.000518421,920,625,2,3,Success,,,,,
4.713,0.00051827,922,625,2,3,Success,,,,,
4.793,0.000517687,924,625,2,3,Success,,,,,
4.478,0.00051799,926,625,2,3,Success,,,,,
3.977,0.000517412,928,625,2,3,Success,,,,,
3.816,0.000516284,930,625,2,3,Success,,,,,
4.399,0.000517226,932,625,2,3,Success,,,,,
4.737,0.000516869,934,625,2,3,Success,,,,,
4.789,0.000516287,936,625,2,3,Success,,,,,
4.474,0.000516174,938,625,2,3,Success,,,,,
4.604,0.000513974,940,625,2,3,Success,,,,,
5.326,0.0005136,942,625,2,3,Success,,,,,
4.82,0.000513128,944,625,2,3,Success,,,,,
4.426,0.000512745,946,625,2,3,Success,,,,,
3.995,0.000512338,948,625,2,3,Success,,,,,
3.988,0.000512419,950,625,2,3,Success,,,,,
4.373,0.000511474,952,625,2,3,Success,,,,,
4.731,0.000510821,954,625,2,3,Success,,,,,
4.78,0.000509707,956,625,2,3,Success,,,,,
4.447,0.000510112,958,625,2,3,Success,,,,,
4.087,0.000508808,960,625,2,3,Success,,,,,
3.978,0.0005086,962,625,2,3,Success,,,,,
4.438,0.00050857,964,625,2,3,Success,,,,,
4.715,0.0005068,966,625,2,3,Success,,,,,
4.712,0.000506519,968,625,2,3,Success,,,,,
4.531,0.00050647,970,625,2,3,Success,,,,,
4.123,0.000507019,972,625,2,3,Success,,,,,
4.906,0.000505418,974,625,2,3,Success,,,,,
5.428,0.000505275,976,625,2,3,Success,,,,,
4.539,0.000505858,978,625,2,3,Success,,,,,
4.089,0.000505198,980,625,2,3,Success,,,,,
4.019,0.000503957,982,625,2,3,Success,,,,,
4.349,0.000503315,984,625,2,3,Success,,,,,
4.627,0.000503443,986,625,2,3,Success,,,,,
4.812,0.000503356,988,625,2,3,Success,,,,,
4.624,0.000502214,990,625,2,3,Success,,,,,
4.176,0.000501911,992,625,2,3,Success,,,,,
3.934,0.000501929,994,625,2,3,Success,,,,,
4.326,0.000500663,996,625,2,3,Success,,,,,
4.672,0.000501089,998,625,2,3,Success,,,,,
4.778,0.000499984,1000,625,2,3,Success,,,,,
4.645,0.000497812,1002,625,2,3,Success,,,,,
4.231,0.000498468,1004,625,2,3,Success,,,,,
4.867,0.000497231,1006,625,2,3,Success,,,,,
5.416,0.000497083,1008,625,2,3,Success,,,,,
4.554,0.000497425,1010,625,2,3,Success,,,,,
4.165,0.000496913,1012,625,2,3,Success,,,,,
3.941,0.000497208,1014,625,2,3,Success,,,,,
4.298,0.000495697,1016,625,2,3,Success,,,,,
4.687,0.000494999,1018,625,2,3,Success,,,,,
4.827,0.000495112,1020,625,2,3,Success,,,,,
4.571,0.000495312,1022,625,2,3,Success,,,,,
4.214,0.000494331,1024,625,2,3,Success,,,,,
3.957,0.000493609,1026,625,2,3,Success,,,,,
4.287,0.000492508,1028,625,2,3,Success,,,,,
4.668,0.00049373,1030,625,2,3,Success,,,,,
4.729,0.000493503,1032,625,2,3,Success,,,,,
4.591,0.000492594,1034,625,2,3,Success,,,,,
4.266,0.000492451,1036,625,2,3,Success,,,,,
3.934,0.000491494,1038,625,2,3,Success,,,,,
5.102,0.000490446,1040,625,2,3,Success,,,,,
5.474,0.000490619,1042,625,2,3,Success,,,,,
4.264,0.00049088,1044,625,2,3,Success,,,,,
4.116,0.000489996,1046,625,2,3,Success,,,,,
4.167,0.000489872,1048,625,2,3,Success,,,,,
4.546,0.000488943,1050,625,2,3,Success,,,,,
4.682,0.000489361,1052,625,2,3,Success,,,,,
4.643,0.000488256,1054,625,2,3,Success,,,,,
4.393,0.000488662,1056,625,2,3,Success,,,,,
4.121,0.000487265,1058,625,2,3,Success,,,,,
4.106,0.000486853,1060,625,2,3,Success,,,,,
4.436,0.000485951,1062,625,2,3,Success,,,,,
4.67,0.000485436,1064,625,2,3,Success,,,,,
4.71,0.000485241,1066,625,2,3,Success,,,,,
4.518,0.000485514,1068,625,2,3,Success,,,,,
4.228,0.000485223,1070,625,2,3,Success,,,,,
4.951,0.000484527,1072,625,2,3,Success,,,,,
5.388,0.000484015,1074,625,2,3,Success,,,,,
4.584,0.000483551,1076,625,2,3,Success,,,,,
4.271,0.000482232,1078,625,2,3,Success,,,,,
4.069,0.000481746,1080,625,2,3,Success,,,,,
4.158,0.000481623,1082,625,2,3,Success,,,,,
4.559,0.000482017,1084,625,2,3,Success,,,,,
4.709,0.000481296,1086,625,2,3,Success,,,,,
4.653,0.000479773,1088,625,2,3,Success,,,,,
4.361,0.000480346,1090,625,2,3,Success,,,,,
4.02,0.000479156,1092,625,2,3,Success,,,,,
3.906,0.000480078,1094,625,2,3,Success,,,,,
4.374,0.000478945,1096,625,2,3,Success,,,,,
4.649,0.000478523,1098,625,2,3,Success,,,,,
4.766,0.000477536,1100,625,2,3,Success,,,,,
4.54,0.000478093,1102,625,2,3,Success,,,,,
4.838,0.000477552,1104,625,2,3,Success,,,,,
5.159,0.000477661,1106,625,2,3,Success,,,,,
4.643,0.000477943,1108,625,2,3,Success,,,,,
4.521,0.000477581,1110,625,2,3,Success,,,,,
4.275,0.000477152,1112,625,2,3,Success,,,,,
4.037,0.000477128,1114,625,2,3,Success,,,,,
4.134,0.000477194,1116,625,2,3,Success,,,,,
4.602,0.000476991,1118,625,2,3,Success,,,,,
4.673,0.000474208,1120,625,2,3,Success,,,,,
4.65,0.000474219,1122,625,2,3,Success,,,,,
4.343,0.000473663,1124,625,2,3,Success,,,,,
4.071,0.000474098,1126,625,2,3,Success,,,,,
4.076,0.000474553,1128,625,2,3,Success,,,,,
4.339,0.000473157,1130,625,2,3,Success,,,,,
4.625,0.000472563,1132,625,2,3,Success,,,,,
4.629,0.000472534,1134,625,2,3,Success,,,,,
4.481,0.0004721,1136,625,2,3,Success,,,,,
4.734,0.000471687,1138,625,2,3,Success,,,,,
5.168,0.000471249,1140,625,2,3,Success,,,,,
4.705,0.000470255,1142,625,2,3,Success,,,,,
4.564,0.000470519,1144,625,2,3,Success,,,,,
4.265,0.000470063,1146,625,2,3,Success,,,,,
4.121,0.00046885,1148,625,2,3,Success,,,,,
4.171,0.000469285,1150,625,2,3,Success,,,,,
4.37,0.000469138,1152,625,2,3,Success,,,,,
4.616,0.000469081,1154,625,2,3,Success,,,,,
4.601,0.00046934,1156,625,2,3,Success,,,,,
4.444,0.000469064,1158,625,2,3,Success,,,,,
4.143,0.000468217,1160,625,2,3,Success,,,,,
3.937,0.000467287,1162,625,2,3,Success,,,,,
4.313,0.000468392,1164,625,2,3,Success,,,,,
4.628,0.000467274,1166,625,2,3,Success,,,,,
4.582,0.000466318,1168,625,2,3,Success,,,,,
5.112,0.000465385,1170,625,2,3,Success,,,,,
4.826,0.00046544,1172,625,2,3,Success,,,,,
4.401,0.000464805,1174,625,2,3,Success,,,,,
4.544,0.000464373,1176,625,2,3,Success,,,,,
4.564,0.000463937,1178,625,2,3,Success,,,,,
4.312,0.000464972,1180,625,2,3,Success,,,,,
4.033,0.000464954,1182,625,2,3,Success,,,,,
3.97,0.000464254,1184,625,2,3,Success,,,,,
4.414,0.00046445,1186,625,2,3,Success,,,,,
4.579,0.000464718,1188,625,2,3,Success,,,,,
4.565,0.000464545,1190,625,2,3,Success,,,,,
4.404,0.000463748,1192,625,2,3,Success,,,,,
4.09,0.000463712,1194,625,2,3,Success,,,,,
4.075,0.000462771,1196,625,2,3,Success,,,,,
4.287,0.000462835,1198,625,2,3,Success,,,,,
4.52,0.000462145,1200,625,2,3,Success,,,,,
5.341,0.000462711,1202,625,2,3,Success,,,,,
4.983,0.000461401,1204,625,2,3,Success,,,,,
4.161,0.000461851,1206,625,2,3,Success,,,,,
4.397,0.00046218,1208,625,2,3,Success,,,,,
4.603,0.000462014,1210,625,2,3,Success,,,,,
4.53,0.000461737,1212,625,2,3,Success,,,,,
4.303,0.000462009,1214,625,2,3,Success,,,,,
4.149,0.000461706,1216,625,2,3,Success,,,,,
4.089,0.00046159,1218,625,2,3,Success,,,,,
4.278,0.000460526,1220,625,2,3,Success,,,,,
4.454,0.000460525,1222,625,2,3,Success,,,,,
4.532,0.0004601,1224,625,2,3,Success,,,,,
4.413,0.000459768,1226,625,2,3,Success,,,,,
4.29,0.000459522,1228,625,2,3,Success,,,,,
4.103,0.000459039,1230,625,2,3,Success,,,,,
4.234,0.000459516,1232,625,2,3,Success,,,,,
4.394,0.000459725,1234,625,2,3,Success,,,,,
5.28,0.000459492,1236,625,2,3,Success,,,,,
5.033,0.000459029,1238,625,2,3,Success,,,,,
4.184,0.00045913,1240,625,2,3,Success,,,,,
4.289,0.000458323,1242,625,2,3,Success,,,,,
4.405,0.000457704,1244,625,2,3,Success,,,,,
4.344,0.000457356,1246,625,2,3,Success,,,,,
4.427,0.000456955,1248,625,2,3,Success,,,,,
4.323,0.000457366,1250,625,2,3,Success,,,,,
4.191,0.000456747,1252,625,2,3,Success,,,,,
4.215,0.00045679,1254,625,2,3,Success,,,,,
4.281,0.000456316,1256,625,2,3,Success,,,,,
4.438,0.000455623,1258,625,2,3,Success,,,,,
4.453,0.000456002,1260,625,2,3,Success,,,,,
4.391,0.000456576,1262,625,2,3,Success,,,,,
4.296,0.000456295,1264,625,2,3,Success,,,,,
4.158,0.000455533,1266,625,2,3,Success,,,,,
5.104,0.000455762,1268,625,2,3,Success,,,,,
5.285,0.000455112,1270,625,2,3,Success,,,,,
4.448,0.000455685,1272,625,2,3,Success,,,,,
4.137,0.000455958,1274,625,2,3,Success,,,,,
4.097,0.000455466,1276,625,2,3,Success,,,,,
4.212,0.000454468,1278,625,2,3,Success,,,,,
4.397,0.000454006,1280,625,2,3,Success,,,,,
4.535,0.000453624,1282,625,2,3,Success,,,,,
4.418,0.000452882,1284,625,2,3,Success,,,,,
4.276,0.000453157,1286,625,2,3,Success,,,,,
4.178,0.000452471,1288,625,2,3,Success,,,,,
4.197,0.00045249,1290,625,2,3,Success,,,,,
4.308,0.00045352,1292,625,2,3,Success,,,,,
4.472,0.000452497,1294,625,2,3,Success,,,,,
4.469,0.000452012,1296,625,2,3,Success,,,,,
4.335,0.000451369,1298,625,2,3,Success,,,,,
5.007,0.000450769,1300,625,2,3,Success,,,,,
5.126,0.00045006,1302,625,2,3,Success,,,,,
4.459,0.000450297,1304,625,2,3,Success,,,,,
4.46,0.000449495,1306,625,2,3,Success,,,,,
4.333,0.000449415,1308,625,2,3,Success,,,,,
4.098,0.000448818,1310,625,2,3,Success,,,,,
4.097,0.000448846,1312,625,2,3,Success,,,,,
4.261,0.000450029,1314,625,2,3,Success,,,,,
4.274,0.000448955,1316,625,2,3,Success,,,,,
4.416,0.000449119,1318,625,2,3,Success,,,,,
4.373,0.000448828,1320,625,2,3,Success,,,,,
4.189,0.000449673,1322,625,2,3,Success,,,,,
4.23,0.000448109,1324,625,2,3,Success,,,,,
4.122,0.000447886,1326,625,2,3,Success,,,,,
4.224,0.000447829,1328,625,2,3,Success,,,,,
4.345,0.000446931,1330,625,2,3,Success,,,,,
4.474,0.00044602,1332,625,2,3,Success,,,,,
5.03,0.000446698,1334,625,2,3,Success,,,,,
4.949,0.000445632,1336,625,2,3,Success,,,,,
4.213,0.00044673,1338,625,2,3,Success,,,,,
4.29,0.00044665,1340,625,2,3,Success,,,,,
4.289,0.000446764,1342,625,2,3,Success,,,,,
4.303,0.000446696,1344,625,2,3,Success,,,,,
4.243,0.000445615,1346,625,2,3,Success,,,,,
4.206,0.000445704,1348,625,2,3,Success,,,,,
4.241,0.000445711,1350,625,2,3,Success,,,,,
4.329,0.000444137,1352,625,2,3,Success,,,,,
4.353,0.000443878,1354,625,2,3,Success,,,,,
4.406,0.000444467,1356,625,2,3,Success,,,,,
4.326,0.000444148,1358,625,2,3,Success,,,,,
4.245,0.000444551,1360,625,2,3,Success,,,,,
4.144,0.000444352,1362,625,2,3,Success,,,,,
4.077,0.000444374,1364,625,2,3,Success,,,,,
5.045,0.000443645,1366,625,2,3,Success,,,,,
5.128,0.000443899,1368,625,2,3,Success,,,,,
4.248,0.000443984,1370,625,2,3,Success,,,,,
4.067,0.000444061,1372,625,2,3,Success,,,,,
4.142,0.000443666,1374,625,2,3,Success,,,,,
4.284,0.000444081,1376,625,2,3,Success,,,,,
4.499,0.00044439,1378,625,2,3,Success,,,,,
4.419,0.000445006,1380,625,2,3,Success,,,,,
4.213,0.000443871,1382,625,2,3,Success,,,,,
4.101,0.000444064,1384,625,2,3,Success,,,,,
4.032,0.000443939,1386,625,2,3,Success,,,,,
4.187,0.000443116,1388,625,2,3,Success,,,,,
4.429,0.000442619,1390,625,2,3,Success,,,,,
4.42,0.000442705,1392,625,2,3,Success,,,,,
4.437,0.000442481,1394,625,2,3,Success,,,,,
4.256,0.000441747,1396,625,2,3,Success,,,,,
3.976,0.000440927,1398,625,2,3,Success,,,,,
4.805,0.000441359,1400,625,2,3,Success,,,,,
5.224,0.000441187,1402,625,2,3,Success,,,,,
4.458,0.000441011,1404,625,2,3,Success,,,,,
4.275,0.000440358,1406,625,2,3,Success,,,,,
4.114,0.000440989,1408,625,2,3,Success,,,,,
4.116,0.000440762,1410,625,2,3,Success,,,,,
4.17,0.000439613,1412,625,2,3,Success,,,,,
4.431,0.000440183,1414,625,2,3,Success,,,,,
4.413,0.000438713,1416,625,2,3,Success,,,,,
4.39,0.000439097,1418,625,2,3,Success,,,,,
4.259,0.000437918,1420,625,2,3,Success,,,,,
4.091,0.000438485,1422,625,2,3,Success,,,,,
4.019,0.000437949,1424,625,2,3,Success,,,,,
4.18,0.000437597,1426,625,2,3,Success,,,,,
4.36,0.000438371,1428,625,2,3,Success,,,,,
4.304,0.000438014,1430,625,2,3,Success,,,,,
4.98,0.000437668,1432,625,2,3,Success,,,,,
4.837,0.000437352,1434,625,2,3,Success,,,,,
4.256,0.000436775,1436,625,2,3,Success,,,,,
4.442,0.000436055,1438,625,2,3,Success,,,,,
4.394,0.000436193,1440,625,2,3,Success,,,,,
4.375,0.00043528,1442,625,2,3,Success,,,,,
4.2,0.000436158,1444,625,2,3,Success,,,,,
3.998,0.000435514,1446,625,2,3,Success,,,,,
4.087,0.000435336,1448,625,2,3,Success,,,,,
4.193,0.000435186,1450,625,2,3,Success,,,,,
4.327,0.000434997,1452,625,2,3,Success,,,,,
4.438,0.000434658,1454,625,2,3,Success,,,,,
4.371,0.000434656,1456,625,2,3,Success,,,,,
4.165,0.00043366,1458,625,2,3,Success,,,,,
4.063,0.000434475,1460,625,2,3,Success,,,,,
4.197,0.000435195,1462,625,2,3,Success,,,,,
5.088,0.000434276,1464,625,2,3,Success,,,,,
5.146,0.000433917,1466,625,2,3,Success,,,,,
4.144,0.000433673,1468,625,2,3,Success,,,,,
4.154,0.000432792,1470,625,2,3,Success,,,,,
4.208,0.000432956,1472,625,2,3,Success,,,,,
4.304,0.000432211,1474,625,2,3,Success,,,,,
4.323,0.000433287,1476,625,2,3,Success,,,,,
4.363,0.000432933,1478,625,2,3,Success,,,,,
4.265,0.0004331,1480,625,2,3,Success,,,,,
4.206,0.000431956,1482,625,2,3,Success,,,,,
4.112,0.000431817,1484,625,2,3,Success,,,,,
4.107,0.000430958,1486,625,2,3,Success,,,,,
4.17,0.000431329,1488,625,2,3,Success,,,,,
4.231,0.000431041,1490,625,2,3,Success,,,,,
4.367,0.000430172,1492,625,2,3,Success,,,,,
4.399,0.000430032,1494,625,2,3,Success,,,,,
4.235,0.000429866,1496,625,2,3,Success,,,,,
4.818,0.000430414,1498,625,2,3,Success,,,,,
4.995,0.000430216,1500,625,2,3,Success,,,,,
4.358,0.000430026,1502,625,2,3,Success,,,,,
4.367,0.000430057,1504,625,2,3,Success,,,,,
4.32,0.000429786,1506,625,2,3,Success,,,,,
4.072,0.000429853,1508,625,2,3,Success,,,,,
4.049,0.000429609,1510,625,2,3,Success,,,,,
4.099,0.000429259,1512,625,2,3,Success,,,,,
4.278,0.000429004,1514,625,2,3,Success,,,,,
4.431,0.000428542,1516,625,2,3,Success,,,,,
4.412,0.000428558,1518,625,2,3,Success,,,,,
4.332,0.000427629,1520,625,2,3,Success,,,,,
4.167,0.000427859,1522,625,2,3,Success,,,,,
4.073,0.000428039,1524,625,2,3,Success,,,,,
4.067,0.000428775,1526,625,2,3,Success,,,,,
4.103,0.000428385,1528,625,2,3,Success,,,,,
5.14,0.000428408,1530,625,2,3,Success,,,,,
5.045,0.000427428,1532,625,2,3,Success,,,,,
4.054,0.000426673,1534,625,2,3,Success,,,,,
4.093,0.000426864,1536,625,2,3,Success,,,,,
4.042,0.000427377,1538,625,2,3,Success,,,,,
4.214,0.000427162,1540,625,2,3,Success,,,,,
4.311,0.00042662,1542,625,2,3,Success,,,,,
4.309,0.000426823,1544,625,2,3,Success,,,,,
4.278,0.000427009,1546,625,2,3,Success,,,,,
4.104,0.000426039,1548,625,2,3,Success,,,,,
3.979,0.00042596,1550,625,2,3,Success,,,,,
4.035,0.000425514,1552,625,2,3,Success,,,,,
4.22,0.000425283,1554,625,2,3,Success,,,,,
4.377,0.000426305,1556,625,2,3,Success,,,,,
4.373,0.000425948,1558,625,2,3,Success,,,,,
4.3,0.000425738,1560,625,2,3,Success,,,,,
4.741,0.000425115,1562,625,2,3,Success,,,,,
4.95,0.000425394,1564,625,2,3,Success,,,,,
4.245,0.000424903,1566,625,2,3,Success,,,,,
4.365,0.000424628,1568,625,2,3,Success,,,,,
4.272,0.000424002,1570,625,2,3,Success,,,,,
4.136,0.00042435,1572,625,2,3,Success,,,,,
4.022,0.000424977,1574,625,2,3,Success,,,,,
4.055,0.000423668,1576,625,2,3,Success,,,,,
4.157,0.000423435,1578,625,2,3,Success,,,,,
4.282,0.000423075,1580,625,2,3,Success,,,,,
4.423,0.000423133,1582,625,2,3,Success,,,,,
4.343,0.000423019,1584,625,2,3,Success,,,,,
4.247,0.000422917,1586,625,2,3,Success,,,,,
4.107,0.000422487,1588,625,2,3,Success,,,,,
4.138,0.00042223,1590,625,2,3,Success,,,,,
4.114,0.000421522,1592,625,2,3,Success,,,,,
4.289,0.000421632,1594,625,2,3,Success,,,,,
5.083,0.000421973,1596,625,2,3,Success,,,,,
4.841,0.00042115,1598,625,2,3,Success,,,,,
4.165,0.000421568,1600,625,2,3,Success,,,,,
4.016,0.000422427,1602,625,2,3,Success,,,,,
4.153,0.000421724,1604,625,2,3,Success,,,,,
4.325,0.000420937,1606,625,2,3,Success,,,,,
4.313,0.000420816,1608,625,2,3,Success,,,,,
4.262,0.000421096,1610,625,2,3,Success,,,,,
4.132,0.000420571,1612,625,2,3,Success,,,,,
4.105,0.000421464,1614,625,2,3,Success,,,,,
4.068,0.000420812,1616,625,2,3,Success,,,,,
4.113,0.000421105,1618,625,2,3,Success,,,,,
4.329,0.000420299,1620,625,2,3,Success,,,,,
4.294,0.000420146,1622,625,2,3,Success,,,,,
4.293,0.000420041,1624,625,2,3,Success,,,,,
4.166,0.000419792,1626,625,2,3,Success,,,,,
4.761,0.000420167,1628,625,2,3,Success,,,,,
4.891,0.000419448,1630,625,2,3,Success,,,,,
4.354,0.00041967,1632,625,2,3,Success,,,,,
4.275,0.000419876,1634,625,2,3,Success,,,,,
4.299,0.000419838,1636,625,2,3,Success,,,,,
4.176,0.000419988,1638,625,2,3,Success,,,,,
4.085,0.000419482,1640,625,2,3,Success,,,,,
4.157,0.00041941,1642,625,2,3,Success,,,,,
4.112,0.000419088,1644,625,2,3,Success,,,,,
4.234,0.000418959,1646,625,2,3,Success,,,,,
4.33,0.000418234,1648,625,2,3,Success,,,,,
4.301,0.000418693,1650,625,2,3,Success,,,,,
4.231,0.000418532,1652,625,2,3,Success,,,,,
4.105,0.000418786,1654,625,2,3,Success,,,,,
4.041,0.000418069,1656,625,2,3,Success,,,,,
4.053,0.000418798,1658,625,2,3,Success,,,,,
5,0.000418474,1660,625,2,3,Success,,,,,
5.05,0.000418153,1662,625,2,3,Success,,,,,
4.126,0.000418639,1664,625,2,3,Success,,,,,
4.017,0.000418713,1666,625,2,3,Success,,,,,
4.004,0.000418337,1668,625,2,3,Success,,,,,
4.185,0.000418503,1670,625,2,3,Success,,,,,
4.303,0.000418125,1672,625,2,3,Success,,,,,
4.342,0.000418638,1674,625,2,3,Success,,,,,
4.296,0.000417852,1676,625,2,3,Success,,,,,
4.225,0.000417112,1678,625,2,3,Success,,,,,
4.128,0.000416521,1680,625,2,3,Success,,,,,
3.988,0.000417421,1682,625,2,3,Success,,,,,
4.031,0.000416835,1684,625,2,3,Success,,,,,
4.109,0.000415583,1686,625,2,3,Success,,,,,
4.274,0.000414638,1688,625,2,3,Success,,,,,
4.318,0.000415416,1690,625,2,3,Success,,,,,
4.24,0.000415756,1692,625,2,3,Success,,,,,
4.845,0.000415623,1694,625,2,3,Success,,,,,
4.733,0.00041528,1696,625,2,3,Success,,,,,
4.295,0.000415556,1698,625,2,3,Success,,,,,
4.356,0.000414609,1700,625,2,3,Success,,,,,
4.27,0.000415248,1702,625,2,3,Success,,,,,
4.21,0.000414912,1704,625,2,3,Success,,,,,
4.085,0.000414926,1706,625,2,3,Success,,,,,
3.867,0.000415562,1708,625,2,3,Success,,,,,
3.958,0.000414988,1710,625,2,3,Success,,,,,
4.173,0.000414825,1712,625,2,3,Success,,,,,
